date,PICP_water_temperature,PGr_water_temperature,PA_water_temperature,PC_water_temperature
2024-04-28 08:20:00-06:00,24.93,23.2,24.84,24.26
2024-04-28 08:25:00-06:00,24.93,23.2,24.84,24.26
2024-04-28 08:30:00-06:00,25.03,23.29,24.84,24.26
2024-04-28 08:35:00-06:00,25.03,23.29,24.84,24.16
2024-04-28 08:40:00-06:00,25.03,23.29,24.84,24.16
2024-04-28 08:45:00-06:00,25.12,23.29,24.93,24.16
2024-04-28 08:50:00-06:00,25.12,23.29,24.93,24.16
2024-04-28 08:55:00-06:00,25.12,23.29,24.93,24.16
2024-04-28 09:00:00-06:00,25.22,23.29,25.03,24.16
2024-04-28 09:05:00-06:00,25.22,23.29,25.03,24.16
2024-04-28 09:10:00-06:00,25.22,23.29,25.03,24.16
2024-04-28 09:15:00-06:00,25.22,23.29,25.03,24.16
2024-04-28 09:20:00-06:00,25.22,23.29,25.12,24.16
2024-04-28 09:25:00-06:00,25.32,23.29,25.12,24.16
2024-04-28 09:30:00-06:00,25.32,23.29,25.12,24.16
2024-04-28 09:35:00-06:00,25.32,23.29,25.12,24.16
2024-04-28 09:40:00-06:00,25.32,23.29,25.12,24.16
2024-04-28 09:45:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 09:50:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 09:55:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:00:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:05:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:10:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:15:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:20:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:25:00-06:00,25.32,23.29,25.22,24.16
2024-04-28 10:30:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 10:35:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 10:40:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 10:45:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 10:50:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 10:55:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:00:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:05:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:10:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:15:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:20:00-06:00,25.22,23.2,25.22,24.16
2024-04-28 11:25:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:30:00-06:00,25.22,23.29,25.22,24.16
2024-04-28 11:35:00-06:00,25.22,23.2,25.22,24.16
2024-04-28 11:40:00-06:00,25.22,23.2,25.22,24.16
2024-04-28 11:45:00-06:00,25.22,23.2,25.22,24.16
2024-04-28 11:50:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 11:55:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:00:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 12:05:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 12:10:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:15:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:20:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 12:25:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:30:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 12:35:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:40:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:45:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:50:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 12:55:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:00:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:05:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:10:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:15:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:20:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:25:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:30:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:35:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:40:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:45:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:50:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 13:55:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 14:00:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 14:05:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 14:10:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 14:15:00-06:00,25.12,23.2,25.22,24.16
2024-04-28 14:20:00-06:00,25.12,23.29,25.22,24.16
2024-04-28 14:25:00-06:00,25.12,23.2,25.32,24.16
2024-04-28 14:30:00-06:00,25.12,23.2,25.32,24.16
2024-04-28 14:35:00-06:00,25.12,23.2,25.32,24.16
2024-04-28 14:40:00-06:00,25.12,23.2,25.32,24.16
2024-04-28 14:45:00-06:00,25.12,23.2,25.32,24.16
2024-04-28 14:50:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 14:55:00-06:00,25.12,23.2,25.32,24.16
2024-04-28 15:00:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:05:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:10:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:15:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:20:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:25:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:30:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:35:00-06:00,25.12,23.29,25.32,24.16
2024-04-28 15:40:00-06:00,25.03,23.29,25.32,24.16
2024-04-28 15:45:00-06:00,25.03,23.29,25.32,24.16
2024-04-28 15:50:00-06:00,25.03,23.29,25.32,24.16
2024-04-28 15:55:00-06:00,25.03,23.29,25.32,24.16
2024-04-28 16:00:00-06:00,25.03,23.29,25.32,24.16
2024-05-13 10:55:00-06:00,26.29,24.54,26.19,25.42
2024-05-13 11:00:00-06:00,26.29,24.54,26.19,25.42
2024-05-13 11:05:00-06:00,26.29,24.54,26.19,25.42
2024-05-13 11:10:00-06:00,26.29,24.54,26.19,25.42
2024-05-13 11:15:00-06:00,26.39,24.54,26.19,25.42
2024-05-13 11:20:00-06:00,26.39,24.54,26.29,25.42
2024-05-13 11:25:00-06:00,26.39,24.54,26.29,25.51
2024-05-13 11:30:00-06:00,26.39,24.54,26.29,25.51
2024-05-13 11:35:00-06:00,26.39,24.54,26.39,25.51
2024-05-13 11:40:00-06:00,26.39,24.54,26.39,25.61
2024-05-13 11:45:00-06:00,26.39,24.54,26.39,25.61
2024-05-13 11:50:00-06:00,26.39,24.54,26.39,25.61
2024-05-13 11:55:00-06:00,26.39,24.54,26.39,25.61
2024-05-13 12:00:00-06:00,26.49,24.54,26.39,25.61
2024-05-13 12:05:00-06:00,26.49,24.54,26.49,25.71
2024-05-13 12:10:00-06:00,26.49,24.54,26.49,25.71
2024-05-13 12:15:00-06:00,26.49,24.54,26.49,25.71
2024-05-13 12:20:00-06:00,26.49,24.54,26.49,25.8
2024-05-13 12:25:00-06:00,26.49,24.54,26.49,25.8
2024-05-13 12:30:00-06:00,26.49,24.54,26.49,25.8
2024-05-13 12:35:00-06:00,26.49,24.54,26.49,25.8
2024-05-13 12:40:00-06:00,26.58,24.54,26.49,25.9
2024-05-13 12:45:00-06:00,26.58,24.54,26.49,25.9
2024-05-13 12:50:00-06:00,26.58,24.54,26.49,25.9
2024-05-13 12:55:00-06:00,26.68,24.54,26.49,25.9
2024-05-13 13:00:00-06:00,26.68,24.54,26.49,26.0
2024-05-13 13:05:00-06:00,26.68,24.54,26.49,26.0
2024-05-13 13:10:00-06:00,26.78,24.54,26.49,26.0
2024-05-13 13:15:00-06:00,26.78,24.54,26.49,26.0
2024-05-13 13:20:00-06:00,26.78,24.54,26.39,26.0
2024-05-13 13:25:00-06:00,26.78,24.54,26.39,26.0
2024-05-13 13:30:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 13:35:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 13:40:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 13:45:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 13:50:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 13:55:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:00:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:05:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:10:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:15:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:20:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:25:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:30:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:35:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 14:40:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:45:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:50:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 14:55:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:00:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 15:05:00-06:00,26.98,24.54,26.39,26.0
2024-05-13 15:10:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:15:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:20:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:25:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:30:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:35:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:40:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:45:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:50:00-06:00,26.88,24.54,26.39,26.0
2024-05-13 15:55:00-06:00,26.88,24.54,26.49,26.0
2024-05-13 16:00:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:05:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:10:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:15:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:20:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:25:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:30:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:35:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:40:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:45:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:50:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 16:55:00-06:00,26.88,24.64,26.49,26.0
2024-05-13 17:00:00-06:00,26.88,24.64,26.49,26.0
